Division Name,Promo Name,Bill No,Barcode,Article Name,Section Name,Site Name,Bill Date,Category Name2,Category Name1,Category Name4,Department Name,MRP,HSN Code,Short Name,Qty,Sale MRP,Selling Amt,Tax Amount,Tax Percent,Taxable Amount,Vendor Name,Sales Type,Partner Name,City,Discount Amount,ASM,Site Short Name,Color
NSM,"",B40/FCM/07148/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - JUBILEE HILLS,2026-03-20 18:20:49,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,PAPER BAG
Footwear,"",B40/FCM/07149/Mar/26,196642391597,210604-NVY,Mens,V S CORP - JUBILEE HILLS,2026-03-20 18:43:27,9,SHOE,AW 2024,USA Street Wear,6999,64041990,DELSON 3.0,1,6999.00,6999.00,1067.64,18.00,5931.36,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,NAVY
Footwear,PEAW25ML120326FTW2599,B40/FCM/07150/Mar/26,199252106582,896461ID-TPE,Womens,V S CORP - JUBILEE HILLS,2026-03-20 19:13:15,8,SLIDE,AW 2025,MODERN COMFORT,2599,64041990,REGGAE DAY,1,2599.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,TAUPE
Footwear,"",B40/FCM/07150/Mar/26,198376596323,114707-RSGD,Womens,V S CORP - JUBILEE HILLS,2026-03-20 19:13:15,8,SLIDE,CF AW25,Bobs,4999,64029990,DESERT KISS LOW-PEAK LOO,1,4999.00,4999.00,762.56,18.00,4236.44,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,ROSE GOLD
NSM,"",B40/FCM/07150/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - JUBILEE HILLS,2026-03-20 19:13:15,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,PAPER BAG
Footwear,"",B40/FCM/07151/Mar/26,197627198927,204804-BBK,Mens,V S CORP - JUBILEE HILLS,2026-03-20 19:57:17,9,SHOE,CF AW24,MENS USA,6999,64041990,PARSON - RALVEN,-1,-6999.00,-6999.00,-1067.64,18.00,-5931.36,SKECHERS SOUTH ASIA PVT LTD - NDC WH,RETURN,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,BLACK
Footwear,"",B40/FCM/07151/Mar/26,197627198941,204804-BBK,Mens,V S CORP - JUBILEE HILLS,2026-03-20 19:57:17,10,SHOE,CF AW24,MENS USA,6999,64041990,PARSON - RALVEN,1,6999.00,6999.00,1067.64,18.00,5931.36,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,BLACK
Footwear,"",B40/FCM/07152/Mar/26,198739977622,220421-GYBK,Mens,V S CORP - JUBILEE HILLS,2026-03-20 20:39:06,10,SHOE,CF AW25,Performance,11999,64041190,MAX CUSHIONING GLIDE-STEP,1,11999.00,11999.00,1830.36,18.00,10168.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,GRAY/BLACK
NSM,"",B40/FCM/07152/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - JUBILEE HILLS,2026-03-20 20:39:06,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,PAPER BAG
NSM,"",B40/FCM/07153/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - JUBILEE HILLS,2026-03-20 20:53:18,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,PAPER BAG
Footwear,"",B40/FCM/07153/Mar/26,199025413459,220624-CCBK,Mens,V S CORP - JUBILEE HILLS,2026-03-20 20:53:18,8,SHOE,AW 2025,Performance,7999,64041990,MAX CUSHIONING ENDEAVOUR,1,7999.00,7999.00,1220.18,18.00,6778.82,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,CHARCOAL/BLACK
Accessories,"",B40/FCM/07153/Mar/26,199252095244,Z20118ID-TNBK,Unisex,V S CORP - JUBILEE HILLS,2026-03-20 20:53:18,L,SOCKS,AW 2025,Lifestyle,499,61159500,3pk Men Structurd Rib Hlf,1,499.00,499.00,23.76,5.00,475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,TAN/BLACK
Accessories,"",B40/FCM/07154/Mar/26,199252095244,Z20118ID-TNBK,Unisex,V S CORP - JUBILEE HILLS,2026-03-20 20:53:41,L,SOCKS,AW 2025,Lifestyle,499,61159500,3pk Men Structurd Rib Hlf,1,499.00,499.00,23.76,5.00,475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,TAN/BLACK
Footwear,"",B40/FCM/07155/Mar/26,199025483445,150331-MVE,Womens,V S CORP - JUBILEE HILLS,2026-03-20 21:13:33,6,SHOE,CF AW25,Sports,7499,64041990,ARCH FIT 2.0,1,7499.00,7499.00,1143.92,18.00,6355.08,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,MAUVE
NSM,"",B40/FCM/07155/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - JUBILEE HILLS,2026-03-20 21:13:33,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0123,PAPER BAG
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09981/Mar/26,197976136267,232932-WGY,Mens,V S CORP-KARKHANA,2026-03-20 12:21:30,9,SHOE,AW 2024,Sports,7999,64041990,EDGERIDE - RAYGO,1,7999.00,3999.50,610.10,18.00,3389.40,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,WHITE/GRAY
Footwear,PEAW25F-FO120326FTW2599,B41/FCM/09981/Mar/26,197976800625,210603ID-KHK,Mens,V S CORP-KARKHANA,2026-03-20 12:21:30,10,SHOE,SS 2024,USA Street Wear,4999,64041990,DELSON 3.0,1,4999.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,KHAKI
NSM,"",B41/FCM/09981/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 12:21:30,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
NSM,"",B41/FCM/09982/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 12:24:09,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,3,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09982/Mar/26,197627184319,216648-NVRD,Mens,V S CORP-KARKHANA,2026-03-20 12:24:09,9,SHOE,SS 2025,Performance,8999,64041990,GO WALK 7 - FREE HAND 2,1,8999.00,6299.30,960.92,18.00,5338.38,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY/RED
Accessories,"",B41/FCM/09982/Mar/26,199025035279,Z20105ID-BCBL,Mens,V S CORP-KARKHANA,2026-03-20 12:24:09,L,SOCKS,SS 2025,Lifestyle,599,61159500,3PK M AOP NON TERRY ANKLE,1,599.00,599.00,28.52,5.00,570.48,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK/CHARCOAL/BLUE
Footwear,PEAW25F-FO120326FTW1699,B41/FCM/09982/Mar/26,196642987608,894204ID-NVY,Mens,V S CORP-KARKHANA,2026-03-20 12:24:09,9,SLIPPER,AW 2022,Outdoor,1999,64029990,EAFORD,1,1999.00,1699.00,80.90,5.00,1618.10,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09982/Mar/26,198376647926,894359ID-BBK,Mens,V S CORP-KARKHANA,2026-03-20 12:24:09,9,SHOE,AW 2024,Performance,4999,64029990,GO RUN CONSISTENT,1,4999.00,3499.30,533.80,18.00,2965.50,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Accessories,"",B41/FCM/09982/Mar/26,199252094902,Z20114ID-BCBL,Unisex,V S CORP-KARKHANA,2026-03-20 12:24:09,L,SOCKS,AW 2025,Performance,799,61159500,3PK MEN CNTRST HALF TERRY,1,799.00,799.00,38.04,5.00,760.96,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK/CHARCOAL/BLUE
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09982/Mar/26,197976919488,894309ID-NVLM,Mens,V S CORP-KARKHANA,2026-03-20 12:24:09,9,SANDAL,CF SS24,Performance,3999,64041990,ON-THE-GO 400,1,3999.00,2799.30,427.02,18.00,2372.28,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY/LIME
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09983/Mar/26,196642854214,140264-BBK,Womens,V S CORP-KARKHANA,2026-03-20 12:32:45,7,SANDAL,AW 2024,Performance,6499,64041990,GO WALK ARCH FIT SANDAL-P,1,6499.00,3249.50,495.68,18.00,2753.82,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Apparel,PEAW25FO270226APP50,B41/FCM/09984/Mar/26,198739322224,TS0122ID-SAGE,Mens,V S CORP-KARKHANA,2026-03-20 12:52:14,S,T-SHIRTS,SS 2025,Lifestyle,1999,61102000,CONTRAST SHOULDER PANEL,1,1999.00,999.50,47.60,5.00,951.90,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,SAGE
NSM,"",B41/FCM/09984/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 12:52:14,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
NSM,"",B41/FCM/09985/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 13:02:22,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,5,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09985/Mar/26,195969263914,403765L-WHT,Boys,V S CORP-KARKHANA,2026-03-20 13:02:22,2,SHOE,AW 2021,Sports,3099,64041190,SELECTORS - KAZOX,1,3099.00,1239.60,59.02,5.00,1180.58,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,WHITE
Footwear,PEAW25F-FO120326FTW1499,B41/FCM/09985/Mar/26,196989154589,310197L-NYEL,Girls,V S CORP-KARKHANA,2026-03-20 13:02:22,2,Shoe,SS 2023,Street,4499,64029990,COURT HIGH - COLOR ZONE,1,4499.00,1499.00,71.38,5.00,1427.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NEON/YELLOW
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09985/Mar/26,198739226997,896346ID-NVMT,Womens,V S CORP-KARKHANA,2026-03-20 13:02:22,10,SHOE,SS 2025,Performance,5999,64041990,GO WALK FLEX,1,5999.00,4799.20,732.08,18.00,4067.12,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY/MULTI
Footwear,PEAW25F-FO120326FTW999,B41/FCM/09985/Mar/26,193113813404,97891L-NVS,Boys,V S CORP-KARKHANA,2026-03-20 13:02:22,2,SHOE,AW 2021,Sports,2799,64041990,ELITE FLEX - WASIK,1,2799.00,999.00,47.58,5.00,951.42,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09985/Mar/26,197627610108,104486-LAV,Womens,V S CORP-KARKHANA,2026-03-20 13:02:22,10,SHOE,SS 2025,Sports Active,5499,64041990,VAPOR FOAM LITE - SWAY,1,5499.00,2199.60,104.74,5.00,2094.86,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,LAVENDER
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09986/Mar/26,196989330877,216516-CCOR,Mens,V S CORP-KARKHANA,2026-03-20 13:07:33,9,SHOE,AW 2024,Performance,8499,64041190,GO WALK ARCH FIT 2.0-IDY,1,8499.00,4249.50,648.22,18.00,3601.28,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,CHARCOAL/ORANGE
Footwear,PEAW25F-FO120326FTW2599,B41/FCM/09986/Mar/26,198376104078,405550LI-NVY,Boys,V S CORP-KARKHANA,2026-03-20 13:07:33,4,SHOE,SS 2025,Sports,2999,64041990,GO RUN 400,1,2999.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,NAVY
Accessories,"",B41/FCM/09986/Mar/26,199025035279,Z20105ID-BCBL,Mens,V S CORP-KARKHANA,2026-03-20 13:07:33,L,SOCKS,SS 2025,Lifestyle,599,61159500,3PK M AOP NON TERRY ANKLE,1,599.00,599.00,28.52,5.00,570.48,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK/CHARCOAL/BLUE
NSM,"",B41/FCM/09986/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 13:07:33,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,"",B41/FCM/09987/Mar/26,198376460501,216411-BBK,Mens,V S CORP-KARKHANA,2026-03-20 13:11:29,8,SHOE,CF SS25,Performance,11999,64041990,GO WALK MASSAGE FIT-CURRE,1,11999.00,11999.00,1830.36,18.00,10168.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Footwear,"",B41/FCM/09987/Mar/26,198376460525,216411-BBK,Mens,V S CORP-KARKHANA,2026-03-20 13:11:29,9,SHOE,CF SS25,Performance,11999,64041990,GO WALK MASSAGE FIT-CURRE,-1,-11999.00,-11999.00,-1830.36,18.00,-10168.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,RETURN,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
NSM,"",B41/FCM/09988/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 13:16:58,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,3,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09988/Mar/26,196989229171,237219-BLK,Mens,V S CORP-KARKHANA,2026-03-20 13:16:58,8,SHOE,AW 2024,Outdoor,7499,64039990,SKECHERS BIONIC TRAIL-ROA,1,7499.00,2399.68,114.28,5.00,2285.40,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09988/Mar/26,197627000077,232701-WGY,Mens,V S CORP-KARKHANA,2026-03-20 13:16:58,9,SHOE,AW 2024,Sports,6999,64041190,ARCH FIT 2.0,1,6999.00,2239.68,106.66,5.00,2133.02,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,WHITE/GRAY
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09988/Mar/26,196989518992,118076-BBK,Mens,V S CORP-KARKHANA,2026-03-20 13:16:58,8,SHOE,AW 2024,Bobs,5499,64041990,BOBS UNITY-DASHING THROUG,1,5499.00,1759.68,83.80,5.00,1675.88,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Accessories,"",B41/FCM/09988/Mar/26,199252094711,Z20113ID-BLYL,Unisex,V S CORP-KARKHANA,2026-03-20 13:16:58,L,SOCKS,AW 2025,Lifestyle,699,61159500,3PK MEN HALF TERRY LOWCUT,1,699.00,699.00,33.28,5.00,665.72,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLUE/YELLOW
Footwear,PEAW25F-FO120326FTW-OSL,B41/FCM/09989/Mar/26,197627592640,124827-MVE,Womens,V S CORP-KARKHANA,2026-03-20 13:23:47,8,SHOE,AW 2024,Performance,5999,64041990,GO WALK FLEX - CALI SUNSE,1,5999.00,2999.50,457.56,18.00,2541.94,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,MAUVE
NSM,"",B41/FCM/09989/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 13:23:47,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
NSM,"",B41/FCM/09990/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 13:47:47,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09990/Mar/26,197976919433,894309ID-GYOR,Mens,V S CORP-KARKHANA,2026-03-20 13:47:47,12,SANDAL,CF SS24,Performance,3999,64041990,ON-THE-GO 400,1,3999.00,3199.20,488.02,18.00,2711.18,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,GRAY/ORANGE
NSM,"",B41/FCM/09991/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 14:09:52,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,PEAW25F-FO120326FTW2599,B41/FCM/09991/Mar/26,197976915589,15312ID-LTMV,Womens,V S CORP-KARKHANA,2026-03-20 14:09:52,9,SANDAL,SS 2024,Performance,3799,64041990,ON-THE-GO 600,1,3799.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,LIGHT MAUVE
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09992/Mar/26,197976480766,149710-BURG,Womens,V S CORP-KARKHANA,2026-03-20 14:58:22,8,SHOE,SS 2025,Sports,7499,64041990,ULTRA FLEX 3.0-BRILLIANT,1,7499.00,5999.20,915.14,18.00,5084.06,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BURGUNDY
NSM,"",B41/FCM/09992/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 14:58:22,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
NSM,"",B41/FCM/09993/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 15:26:14,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09993/Mar/26,198376647964,894359ID-BBK,Mens,V S CORP-KARKHANA,2026-03-20 15:26:14,11,SHOE,AW 2024,Performance,4999,64029990,GO RUN CONSISTENT,1,4999.00,3999.20,610.04,18.00,3389.16,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLACK
Footwear,PEAW25F-FO120326FTW2599,B41/FCM/09994/Mar/26,196642998963,896217ID-MVE,Womens,V S CORP-KARKHANA,2026-03-20 15:38:17,6,SANDAL,CF SS23,CALI,3999,64041990,ULTR A FLEX,1,3999.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,MAUVE
NSM,"",B41/FCM/09994/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 15:38:17,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Accessories,PEAW25FO190226ACC40,B41/FCM/09994/Mar/26,196311586774,S20020ID-BLPK,Womens,V S CORP-KARKHANA,2026-03-20 15:38:17,M,SOCKS,AW 2022,Performance,499,61159600,3PK NON TERRY LINER,1,499.00,299.40,14.26,5.00,285.14,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BLUE/PINK
Footwear,SS26Fest190326FTW-FFO,B41/FCM/09995/Mar/26,197976927179,894332ID-GYBK,Mens,V S CORP-KARKHANA,2026-03-20 16:21:32,9,SHOE,AW 2024,Sports,5499,64041990,ULTRA FLEX,1,5499.00,4399.20,671.06,18.00,3728.14,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,GRAY/BLACK
NSM,"",B41/FCM/09995/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 16:21:32,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
Apparel,PEAW25FO270226APP2-60,B41/FCM/09996/Mar/26,198376272326,SH0005ID-BRGR,Mens,V S CORP-KARKHANA,2026-03-20 16:30:16,XL,SHORTS,AW 2024,Lifestyle,2299,61034200,AD SPRINT SHORTS,1,2299.00,735.68,35.04,5.00,700.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,BROWN/GREEN
NSM,"",B41/FCM/09996/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP-KARKHANA,2026-03-20 16:30:16,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,4,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Secunderabad,0.00,Kailash -South/Ajay Bahadur,MFN0173,PAPER BAG
